hash,filename,testcase,type
8c343f74dfbdf5dc3f135af45bdc6a85f7784ef8,CryptoFormatTest.java,testPrefixWithWeirdKeyIds,added
8c343f74dfbdf5dc3f135af45bdc6a85f7784ef8,HmacKeyTest.java,testBasic,added
8c343f74dfbdf5dc3f135af45bdc6a85f7784ef8,MacFactoryTest.java,testMultipleKeys,added
8c343f74dfbdf5dc3f135af45bdc6a85f7784ef8,MacFactoryTest.java,testRawKeyAsPrimary,added
8c343f74dfbdf5dc3f135af45bdc6a85f7784ef8,MacFactoryTest.java,testSmallPlaintextWithRawKey,added
ee3a88ecd2a7ebc06ef5a2bfd0b18db77fa59b3b,RegistryTest.java,testCustomKeyManagerHandling,added
dc2d6b4aab5c93d3ddaa964ff6d9d297ef9cb1af,PrimitiveSetTest.java,testDuplicateKeys,added
dc2d6b4aab5c93d3ddaa964ff6d9d297ef9cb1af,PrimitiveSetTest.java,testAddInvalidKey,added
c5080f4986baba05329578443edb4ef1df8fdbbb,PrimitiveSetTest.java,testBasicFunctionality,added
c5080f4986baba05329578443edb4ef1df8fdbbb,RegistryTest.java,testKeyManagerRegistration,added
c5080f4986baba05329578443edb4ef1df8fdbbb,RegistryTest.java,testKeyAndPrimitiveCreation,added
c5080f4986baba05329578443edb4ef1df8fdbbb,RegistryTest.java,testRegistryCollisions,added
1d431eb23059546e1e30fd26e12d8aa11a5a19f6,EcdsaProtoTest.java,testKeysetBasic,added
433c7b231458e3fbcd7f1b7b876d86c9abe0469b,K2ProtoTest.java,testKeysetBasic,added
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_emptyKeysets_equal,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_singleKey_equal,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_twoKeys_equal,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_twoKeysDifferentOrder_equal,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_twoKeysDifferentPrimary_throws,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_singleKeyDifferentStatus_throws,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_singleKeyDifferentOutputPrefix_throws,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_singleKeyDifferentKeyMaterial_throws,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_differentKeyIdButRawOutputPrefix_throws,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_sameKeysSameIdsDifferentOrder_throws,removed
0764a056e718097212b40152d5e8d30be8ca0c46,CompareKeysetsTest.java,testCompareKeysets_differentKeysSameIdsSimlarOrder_throws,removed
91e73e19487ce1721f854f89345bdc002b6ccf14,KeysetHandleTest.java,testGetAt_singleKeyWithoutRegisteredProtoSerialization_works,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305ComputeMacThrowsIllegalArgExpWhenKeyLenIsGreaterThan32,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305ComputeMacThrowsIllegalArgExpWhenKeyLenIsLessThan32,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testRandomPoly1305Mac,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testFailedVerification,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector1,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector2,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector3,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector4,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector5,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector6,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector7,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector8,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector9,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector10,removed
0efd6ddc4fc854053a4762d89d0d04d42c433a99,Poly1305Test.java,testPoly1305TestVector11,removed
fed37892cf7b9e9ed3d82e6775af1365bf6ebf3d,PrfSetWrapperTest.java,testSmallPlaintextWithRawKey,removed
fed37892cf7b9e9ed3d82e6775af1365bf6ebf3d,PrfSetWrapperTest.java,testSmallPlaintextWithMultipleKeys,removed
fed37892cf7b9e9ed3d82e6775af1365bf6ebf3d,PrfSetWrapperTest.java,testWrapEmptyThrows,removed
fed37892cf7b9e9ed3d82e6775af1365bf6ebf3d,PrfSetWrapperTest.java,testWrapNoPrimaryThrows,removed
edc313d55491ccdbe676b20667007c171d1456a1,MacWrapperTest.java,testSmallPlaintextWithRawKey,removed
379bd598809b10b24ede9ba303b725214fbda2e1,EllipticCurvesUtilTest.java,testModulus,removed
0ffb37f6b250cd18bcc84f01d1d34d2fe3f4f492,HmacParametersTest.java,testNotEqual,removed
27109b6524b34f886f6f6830dbb23a0265b7cb36,StreamingAeadIntegrationTest.java,testBasicAesCtrHmacStreamingAead,removed
27109b6524b34f886f6f6830dbb23a0265b7cb36,StreamingAeadIntegrationTest.java,testBasicAesGcmHkdfStreamingAead,removed
27109b6524b34f886f6f6830dbb23a0265b7cb36,StreamingAeadIntegrationTest.java,testMultipleKeys,removed
27109b6524b34f886f6f6830dbb23a0265b7cb36,StreamingAeadIntegrationTest.java,testInvalidKeyMaterial,removed
d48732e552aa5455ba58656d26418daaf032eafa,NoSecretKeysetHandleTest.java,testBasic,removed
d48732e552aa5455ba58656d26418daaf032eafa,NoSecretKeysetHandleTest.java,testVoidInputs,removed
e0391f0bbd9c3f28733d7ed553bbe7f59feecc1c,HybridEncryptIntegrationTest.java,testBasicEncryption,removed
e0391f0bbd9c3f28733d7ed553bbe7f59feecc1c,HybridEncryptIntegrationTest.java,testEncryptDecryptWithoutPrimary,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testEncrytDecrypt,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testMultipleKeys,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testMultipleKeys,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testRawKeyAsPrimary,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testRawKeyAsPrimary,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testSmallPlaintextWithRawKey,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testSmallPlaintextWithRawKey,removed
2f30864889bdb79aa578ee07e737823e3b2cc88c,DeterministicAeadIntegrationTest.java,testInvalidKeyMaterial,removed
301dc023c42361b7d7dad35d32be8a77bb543451,MacIntegrationTest.java,testMultipleKeys,removed
301dc023c42361b7d7dad35d32be8a77bb543451,MacIntegrationTest.java,testSmallPlaintextWithRawKey,removed
301dc023c42361b7d7dad35d32be8a77bb543451,MacIntegrationTest.java,testInvalidKeyMaterial,removed
12e0688d6d58359b28b47e4d9ccab00eb19bb18c,KmsAeadKeyManagerWithGcpTest.java,testGcpKmsKeyRestricted,removed
12e0688d6d58359b28b47e4d9ccab00eb19bb18c,KmsEnvelopeAeadKeyManagerWithGcpTest.java,testGcpKmsKeyRestricted,removed
8d984c9c7365ec57e2b68bd823cae4fa0317423a,PublicKeySignIntegrationTest.java,testMultipleKeys,removed
8d984c9c7365ec57e2b68bd823cae4fa0317423a,PublicKeyVerifyIntegrationTest.java,testMultipleKeys,removed
5ba20c70bc86a0809d56335e34546d79e7fc714e,StrictJsonParserTest.java,testNumbersToLong,removed
7ce1a98e945d9fe4c2ba11cfb5f331bc90c3ca1f,JwtMacWrapperTest.java,test_wrapMultipleKeys,removed
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testEncryptDecrypt,removed
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testEncryptShouldThrowExceptionIfRequestFailed,removed
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptShouldThrowExceptionIfRequestFailed,removed
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptShouldThrowExceptionIfKeyArnIsDifferent,removed
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptShouldNotThrowExceptionIfKeyArnIsAlias,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testBuilder_basic,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testBuilder_multipleKeys,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testBuilder_isPrimary_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_withFixedId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_noIdAssigned_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_withRandomId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_noId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_randomId_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_explicitlySetToCorrectId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_explicitlySetToWrongId_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_basic,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_multipleKeys,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_isPrimary_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_setStatus_getStatus_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_withRandomId_doesNotHaveCollisions,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_randomIdAfterFixedId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_fixedIdAfterRandomId_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_removeAt_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_size_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_noPrimary_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_removedPrimary_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_addPrimary_clearsOtherPrimary,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_setPrimary_clearsOtherPrimary,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_noIdSet_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_doubleId_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testBuilder_createFromKeysetHandle_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withoutIdRequirement_withFixedId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withoutIdRequirement_noIdAssigned_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withoutIdRequirement_withRandomId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withIdRequirement_noId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withIdRequirement_randomId_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withIdRequirement_explicitlySetToCorrectId_works,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testImportKey_withIdRequirement_explicitlySetToWrongId_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testAddEntry_addTwice_throws,removed
8e86de2a76295d5fc15100377b736de7617c4dc8,KeysetHandleTest.java,testSetStatusNull_throws,removed
58b05ac213c7fdbf0a2b2c7afe56410dbd07f497,AeadIntegrationTest.java,testBasicAesCtrHmacAead,removed
58b05ac213c7fdbf0a2b2c7afe56410dbd07f497,AeadIntegrationTest.java,testMultipleKeys,removed
58b05ac213c7fdbf0a2b2c7afe56410dbd07f497,AeadIntegrationTest.java,testRawKeyAsPrimary,removed
58b05ac213c7fdbf0a2b2c7afe56410dbd07f497,AeadIntegrationTest.java,testSmallPlaintextWithRawKey,removed
58b05ac213c7fdbf0a2b2c7afe56410dbd07f497,AeadIntegrationTest.java,testInvalidKeyMaterial,removed
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacKeyFormat_basic,removed
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacKeyFormat_tagSizesConstruction,removed
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacKeyFormat_getTotalTagSizeBytes,removed
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacKeyFormat_getCryptographicTagSizeBytes,removed
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacKeyFormat_equal,removed
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacKeyFormat_equalHashes,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeyFormatSerializationTesterTest.java,testParseAndSerialize_testerWorksIfCorrect,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeyFormatSerializationTesterTest.java,testParseAndSerialize_testWrongOutputPrefix,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeyFormatSerializationTesterTest.java,testParseAndSerialize_testWrongProto,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeyFormatSerializationTesterTest.java,testSerialize_testWrongTypeUrl,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeyFormatSerializationTesterTest.java,testParse_testParsingFails_works,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeyFormatSerializationTesterTest.java,testParse_testParsingFails_fails,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_testerWorksIfCorrect,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_testerWorksIfCorrect_nullIdRequirement,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_wrongKeyMaterialType_throws,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_wrongValue_throws,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_testWrongIdRequirement_throws,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_shouldRequireSecretKeyAccess_throws,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParseAndSerialize_doesRequireSecretKeyAccess_works,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParsingFails_parsingFails_succeeds,removed
4dea4322803d6a33b05e32d86e1bdccfad83c33c,ProtoKeySerializationTesterTest.java,testParsingFails_parsingSucceeds_fails,removed
9b0689311c9160e8ea8e7f5c889ac490a1e9e2ce,StreamingAeadFactoryTest.java,testBasicAesCtrHmacStreamingAead,removed
9b0689311c9160e8ea8e7f5c889ac490a1e9e2ce,StreamingAeadFactoryTest.java,testBasicAesGcmHkdfStreamingAead,removed
9b0689311c9160e8ea8e7f5c889ac490a1e9e2ce,StreamingAeadFactoryTest.java,testMultipleKeys,removed
41e50b6b7ef1e605c6a06a0ca70d0abb26ed4b3b,MacFactoryTest.java,testMultipleKeys,removed
41e50b6b7ef1e605c6a06a0ca70d0abb26ed4b3b,MacFactoryTest.java,testSmallPlaintextWithRawKey,removed
816b9464abc4432530b65808794c9cca269bfc84,AeadWrapperTest.java,testBasicAesCtrHmacAeadWithoutAnnotation,removed
816b9464abc4432530b65808794c9cca269bfc84,AeadWrapperTest.java,testMultipleKeys,removed
816b9464abc4432530b65808794c9cca269bfc84,AeadWrapperTest.java,testRawKeyAsPrimary,removed
816b9464abc4432530b65808794c9cca269bfc84,AeadWrapperTest.java,testSmallPlaintextWithRawKey,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testEncrytDecrypt,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testMultipleKeys,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testMultipleKeys,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testRawKeyAsPrimary,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testRawKeyAsPrimary,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testSmallPlaintextWithRawKey,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testSmallPlaintextWithRawKey,removed
ee59be40dff65a7598f1066fc89074e62b4e0d76,DeterministicAeadFactoryTest.java,testInvalidKeyMaterial,removed
52373e4480fa488649f0300a48fb61aa5c9edd1e,AeadFactoryTest.java,testBasicAesCtrHmacAead,removed
52373e4480fa488649f0300a48fb61aa5c9edd1e,AeadFactoryTest.java,testMultipleKeys,removed
52373e4480fa488649f0300a48fb61aa5c9edd1e,AeadFactoryTest.java,testRawKeyAsPrimary,removed
52373e4480fa488649f0300a48fb61aa5c9edd1e,AeadFactoryTest.java,testSmallPlaintextWithRawKey,removed
52373e4480fa488649f0300a48fb61aa5c9edd1e,AeadFactoryTest.java,testInvalidKeyMaterial,removed
222d142f6fc002d0ebbaf730a8f700c0f15511fb,HybridEncryptFactoryTest.java,testBasicEncryption,removed
089d4c1c9c35c5d3f40a079156e9232311521f7c,HybridEncryptWrapperTest.java,testBasicEncryption,removed
4a10276ecb99e5f039421cf22092269aadfb9ba3,PublicKeySignWrapperTest.java,testMultipleKeys,removed
dfca684d8f53729f9d395745d0851405aae44a1d,PublicKeySignFactoryTest.java,testMultipleKeys,removed
dfca684d8f53729f9d395745d0851405aae44a1d,PublicKeyVerifyFactoryTest.java,testMultipleKeys,removed
75bce7319c1b59e5237a2382d1aa4f82499f3448,PublicKeyVerifyWrapperTest.java,testMultipleKeys,removed
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testPrefix,removed
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testPrefixWithWeirdKeyIds,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testGetAt_singleKey_works,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testGetAt_multipleKeys_works,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testPrimary_multipleKeys_works,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testGetPrimary_noPrimary_throws,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testGetPrimary_disabledPrimary_throws,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testGetAt_indexOutOfBounds_throws,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testGetAt_wrongStatus_throws,removed
be434243dce39855c83c3321ade655de28cb2f54,KeysetHandleTest.java,testKeysAreParsed,removed
4a3df6de7ff21ecfaaf3482166de1dc0410419e3,SecretBytesTest.java,testEqualsSecretByteArray_bitflips_different,removed
4a3df6de7ff21ecfaaf3482166de1dc0410419e3,SecretBytesTest.java,testEqualsSecretByteArray_lengths_different,removed
4a3df6de7ff21ecfaaf3482166de1dc0410419e3,SecretBytesTest.java,testEqualsSecretByteArray_equals,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testEmptyRegistry,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyManager_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyManager_twice_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyManager_differentManagersSameKeyType_fails,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyManager_twoKeyTypes_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyTypeManager_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyTypeManager_twice_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterKeyManagerAndKeyTypeManager_fails,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testTypeUrlExists,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testTypeUrlExists_keyTypeManagers,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testGetKeyManager_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testParseKeyData_keyTypeManager_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testParseKeyData_keyManager_returnsNull,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterAsymmetricKeyManager_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testRegisterAsymmetricKeyManagerTwice_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testAsymmetricKeyManagers_getPublicKey_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testAsymmetricKeyManagers_getPublicKey_validationIsInvoked_throws,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testAsymmetricKeyManagers_doubleRegistration_classChange_throws,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testAsymmetricKeyManagers_registerOnceWithThenWithout_works,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testFips_registerNonFipsKeyTypeManagerFails,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testFips_registerFipsKeyTypeManagerSucceeds,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testFips_registerNonFipsKeyTypeManagerAsymmetricFails,removed
506fb16f131824cd469981d8be921d98d3138341,KeyManagerRegistryTest.java,testFips_registerFipsKeyTypeManagerAsymmetric_works,removed
4c3965e597fe2aa457f8c5b0e8e143ce5cbfe32f,SelfKeyTestValidatorsTest.java,testValidateRsaSsaPkcs1Valid,removed
6734e1a8ba63bd76b17714c1ecd25b9b37088405,ChaCha20Test.java,testQuarterRound,removed
6734e1a8ba63bd76b17714c1ecd25b9b37088405,ChaCha20Test.java,testQuarterRound16,removed
6734e1a8ba63bd76b17714c1ecd25b9b37088405,XChaCha20Test.java,testHChaCha20TestVectors,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testAes128Gcm,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testAes256Gcm,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testAes128Eax,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testAes256Eax,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testAes128CtrHmacSha256,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testAes256CtrHmacSha256,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testChaCha20Poly1305,removed
f84750c9800781554ba248ad072912e1b78d110b,AeadKeyTemplatesTestdataTest.java,testXChaCha20Poly1305,removed
c3c68343e4f50ec312927ff3a2032f7368753a1d,JwtPublicKeySignVerifyWrappersTest.java,test_wrapNoPrimary_throws,removed
c3c68343e4f50ec312927ff3a2032f7368753a1d,JwtPublicKeySignVerifyWrappersTest.java,test_wrapSingleKey_works,removed
c3c68343e4f50ec312927ff3a2032f7368753a1d,JwtPublicKeySignVerifyWrappersTest.java,test_wrapMultipleKeys,removed
402f80759708b457f9064484659bbef13a061270,JwtEcdsaSignKeyManagerTest.java,testJwtES256TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtEcdsaSignKeyManagerTest.java,testJwtES384TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtEcdsaSignKeyManagerTest.java,testJwtES512TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtRsaSsaPkcs1SignKeyManagerTest.java,testJwtRsa4096AlgoRS512F4TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtRsaSsaPkcs1SignKeyManagerTest.java,testJwtRsa3072AlgoRS384F4TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtRsaSsaPkcs1SignKeyManagerTest.java,testJwtRsa3072AlgoRS256F4TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtRsaSsaPssSignKeyManagerTest.java,testJwtRsa4096AlgoPS512F4TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtRsaSsaPssSignKeyManagerTest.java,testJwtRsa3072AlgoPS384F4TemplateWithManager_ok,removed
402f80759708b457f9064484659bbef13a061270,JwtRsaSsaPssSignKeyManagerTest.java,testJwtRsa3072AlgoPS256F4TemplateWithManager_ok,removed
